epoch;acc;loss;val_acc;val_loss
28;0.950568411065174;0.12590217186191727;0.833846515781334;0.5624369117446784
29;0.9678237901269252;0.08583799185601135;0.8222406479432537;0.6232695507811236
0;0.9024086933304035;0.2551999646983432;0.5004293048444072;1.8845817758038035
1;0.9310430600271487;0.19061034453877404;0.5194619308387339;1.1958911610318377
2;0.9378996706490017;0.17076890751522544;0.49363193903640806;1.7758884991859802
3;0.9455023445374284;0.15176890274946267;0.4992844870342789;2.4218250413259472
0;0.5142104013658044;0.9660422811826984;0.4986405310289786;0.7008478081628945
1;0.5503953985107508;0.6910255504774299;0.493202629991187;0.6988247512372208
2;0.5864366151547792;0.6728486975205479;0.4748855129174321;0.7192536499340602
3;0.6478792215719116;0.6249967204733144;0.5163136843099346;0.7383302371537406
4;0.6854061785145341;0.5914284288954627;0.4909845444181338;0.7421714237368168
5;0.7370237215742801;0.5247671854973068;0.5207498553963341;0.7750420514078364
6;0.7521687024736073;0.49694185213536457;0.5193188375125425;0.8194645205326059
7;0.8000958533473304;0.42393953738639945;0.5279765305139709;0.8424251941216626
8;0.8068535812975776;0.42176253004180364;0.5048654883349358;0.8705635304511037
9;0.8380541559491773;0.3667357670526667;0.5021465362807171;0.8699646640076389
0;0.5535203264860952;0.7591104043267015;0.48813802876576456;0.7358635924086993
1;0.6028191194953274;0.6576328719249096;0.5082195040392927;0.803280355788637
2;0.6493274159750805;0.6213521436752424;0.5373112861841038;0.7632347739574122
3;0.6734401842629357;0.5949393184818264;0.5284447641059017;0.8225590974813796
4;0.6951202023315921;0.5681761111029913;0.5242751028621737;0.8568401871226315
5;0.7112907805167135;0.5517418924644462;0.5233165588173654;0.8436086729558114
6;0.7099313112450246;0.5488314641566022;0.538892887641622;0.8564915394728743
7;0.6973382938433594;0.5640560474457847;0.532039299053795;0.978579971306392
8;0.7331139114698684;0.5240027405530573;0.5366403054996786;0.8115423662097455
9;0.7422724634357774;0.5116145273379482;0.5385573909432946;0.8836872262861013
10;0.7391242137553014;0.5170901462938967;0.5484303821198752;0.886744337661244
11;0.7545077243428538;0.4925268493810243;0.5301701402724175;1.1037405107680083
12;0.7683171137749433;0.47634046048386547;0.5382219042076415;1.058362346050581
13;0.7582999441749243;0.48677401258287667;0.5469925706403135;1.026966751328824
14;0.7697481354202758;0.4713561307909698;0.5871075953107185;0.8128670592288619
15;0.7570835724515648;0.4828167516177357;0.5307931941874787;1.2040270724914754
16;0.7892100713938116;0.4474223265237786;0.565588305243879;0.9801554667086959
17;0.7852747521880837;0.4526932152701434;0.5586867945930697;0.9344587165790013
18;0.7923583344315964;0.44022033086796114;0.580254013207557;1.0737344967484788
19;0.80352032599138;0.42489463028630736;0.5605559514747545;1.3114152550697327
20;0.8139668013378082;0.4047781265184548;0.5666906276595927;1.184170979448511
21;0.8085289074477975;0.40529106130037706;0.5889288295723681;1.0287257069496407
22;0.8077418399696427;0.4130459526264811;0.5435897442553502;1.4374723843382098
23;0.8327847700939223;0.37438122229570653;0.5275820722625377;2.42530517763595
24;0.8283485984658949;0.37772995764928063;0.5530313925151199;1.632893798043052
25;0.7715369179102783;0.45552257601540636;0.527006952462081;1.3917478702564248
26;0.8206210679917862;0.3904448777061909;0.5569614209832832;1.2811963730169205
27;0.81825987574163;0.3958986196933505;0.5480948949485781;1.1846661715735471
28;0.8359330246874314;0.3664600710375485;0.5304097774115621;2.390664740709515
29;0.8498855208968461;0.3363106128704773;0.567313685238347;1.9017142692601798
0;0.504481187404959;1.0225373519543919;0.5689432066449038;0.6827055500932314
1;0.5455068272993544;0.6920801704232138;0.5734962849787834;0.6769182826299733
0;0.5062249568901406;1.2987564552082767;0.4985861508244916;0.6980628519357608
1;0.5218231206238441;0.7089557846955865;0.47040498387376495;0.7166823729490622
2;0.5747710350212125;0.6776254498317164;0.4786484551435462;0.7639838538094444
3;0.6024613542493985;0.65733351366958;0.4823388460512045;0.7947708925068478
4;0.6398111012538774;0.6250724637754044;0.5011742163062088;1.0901611932720066
5;0.6245706871058099;0.6409520489629091;0.49714833200192127;0.8022941314299958
6;0.6596307956838035;0.6022656853020225;0.49719626215288115;0.9633488822063324
7;0.6780194592564599;0.5846953594009059;0.49920920310812034;0.8821892925240626
8;0.68417286470268;0.5796530964583346;0.5010304384191538;0.9132344169908652
9;0.7003434450713716;0.5627394414623601;0.4918284256795942;0.7409231048135371
10;0.6916857459542406;0.5673312102990895;0.4907740242984579;0.7316328193711171
11;0.7105752749482631;0.5536951421838389;0.4881380269017803;0.7594269323543253
12;0.7190898667933535;0.5399209828924709;0.49786724162678797;0.7610044915728108
13;0.7210217473605188;0.5342599795113036;0.508842560061156;0.7743833067032636
14;0.7452776176661986;0.5161210822936256;0.5077402323105911;0.9748018069316408
15;0.7334001112066136;0.5245415879254622;0.4985382225825979;0.7768080195033976
16;0.7369061244953409;0.5249879205643141;0.5034747217015672;0.8362600412009975
17;0.7249570664297736;0.5277991613952105;0.5024203218746437;0.8565164195771358
18;0.7607326830497931;0.49165999654810566;0.5135873469793908;0.9658486251276287
19;0.7445621056323333;0.5118468097945793;0.4982506616093288;0.7970135441336048
20;0.765526610797108;0.4904372311774567;0.5088425572330421;1.0024006196114477
21;0.7282484260946939;0.5292879271469733;0.5008866520089238;1.1748072313171138
22;0.7606611297720148;0.4909952285037971;0.4957584478630598;0.7740583008866272
23;0.7831282229954404;0.46506603508249444;0.505008387331365;0.9737175716332271
0;0.5036491116900136;1.301861346382104;0.5025641051070394;0.6955861657493668
1;0.5182455660157976;0.7073044088921276;0.4708842569879568;0.7090807766929222
2;0.5668288515033078;0.6775793125442456;0.474478794406879;0.7591115470530174
3;0.6216370921921034;0.6449213326659691;0.49202013283560897;0.7803111416371412
4;0.6345878648771582;0.6235789122005565;0.49772345976760757;0.7437964828429163
5;0.6675729837735584;0.5944713601980062;0.49719625977826526;0.8749864481634125
6;0.6838866603599661;0.5792049422015718;0.49935298226818375;0.7936798831898333
0;0.5012879222716751;1.4196616568835585;0.4678169198043193;0.695851702385031
1;0.5188179711870419;0.7035567736414138;0.48521447593063693;0.6957471122879962
2;0.5690469365667191;0.677662054077857;0.4744308666233933;0.7744545894162763
3;0.6130509474615949;0.6495306061620226;0.4993050591779122;0.9055128691509534
4;0.6212793353392727;0.6340917498299785;0.4845914214228144;0.7763565891999693
5;0.6448196937646195;0.610766444434148;0.505200094887315;0.8878747887057764
6;0.6780910087471085;0.5832394814075029;0.5017972662241488;0.7555637756697771
7;0.6729393203086558;0.5850041973024487;0.498202735482718;0.8207757172897626
8;0.6703634800471506;0.5842073560443413;0.49019889616720574;0.8324404834001263
9;0.7032054922515212;0.5578565367747527;0.5101845190303947;0.7539396397564128
10;0.7203062393355519;0.540813155783608;0.49321830903286845;0.809802342326756
11;0.7184459028171688;0.5400911154716985;0.5059190026874768;0.9483896548760015
12;0.7239553507696784;0.5343628264302585;0.5052480205461444;0.9045468187292159
13;0.7185890119657151;0.5374390223944739;0.508986339772916;0.8865463933426501
14;0.7428448730935762;0.5136166112673372;0.5091301223627818;0.7981829683243042
15;0.7462077828291558;0.5050415656330521;0.4972441873617833;0.8190166433737942
16;0.7341156255605225;0.51690988704076;0.5120536796614731;0.879251162625319
0;0.4994259505403302;1.0404817706271237;0.5091848429869839;0.6939646867879086
1;0.5116532685493903;0.6993549733703911;0.538461539180079;0.6888404123818697
2;0.5261768128308034;0.6918706346461475;0.5108495963358852;0.6873442967230909
3;0.5351894400013026;0.6879232478607126;0.5735361633563562;0.6805068879943217
0;0.5024110195488936;1.2068894359739721;0.5651350113409269;0.6870966223900152
1;0.5109644094578297;0.705166184532656;0.5824253928147465;0.6890049745606224
2;0.5340413324936933;0.6925542198557805;0.5414495527998411;0.685404860849123
3;0.55562571953687;0.6863236045454181;0.5477261986849942;0.681353491976723
4;0.5781285810689565;0.6705540356351368;0.5380151558125658;0.6765604689752587
5;0.6045924178084057;0.6567844765605116;0.5222643340215588;0.773283567376636
6;0.6339839243861481;0.6359857643786583;0.5903600170001324;0.6413837399656657
0;0.6625143498969269;0.6054918544300661;0.5337517751528154;0.7405127675145907
1;0.6622847289907672;0.6077822808830664;0.6826148737329604;0.603756163736928
2;0.6982204382373052;0.5685135197283616;0.6711274236652423;0.5945778585959813
3;0.7200344440310201;0.5507579582703784;0.7072477510392186;0.5560246436644481
4;0.752525837290027;0.5092549894762094;0.7447892000809602;0.526413189819897
5;0.6613662452634796;0.6387324403676319;0.6813121792661359;0.6076128603100833
6;0.6885189454399485;0.5877315837945511;0.6334675477331478;0.6353638672196205
7;0.7002870285141481;0.5669381133998166;0.6591662719090479;0.6245300682841292
8;0.7430539577343981;0.5188956710282204;0.7226432971003381;0.5430188361698279
9;0.7644661281741172;0.4961804310640429;0.7286830867765527;0.5309886703949752
10;0.7389781932880082;0.525385665393998;0.730933211020303;0.5277935282588853
11;0.7560849544238277;0.49389564915721645;0.7145902408010752;0.5458132142367831
12;0.7943168748533684;0.44766683536063107;0.7085504562919144;0.6110844973532976
13;0.7799655576113581;0.4711679816930357;0.7278541060264276;0.548096201562136
14;0.797301953476688;0.44390356691231275;0.728209374302205;0.5434765286182465
15;0.801148107555512;0.43484760661760236;0.7205116051398764;0.5615595406629869
16;0.7630884069799693;0.4811345272099794;0.6974182813329077;0.5985682369238502
17;0.8047072358437986;0.4245332762445018;0.7334201796141805;0.5830732059106054
18;0.803559127480784;0.43151031347284635;0.7327096131050096;0.5735848634404517
19;0.8049368566130934;0.43278020541648776;0.6906679288745774;0.62820924429575
20;0.8175086159383115;0.4039987174774831;0.745973478019774;0.5450814358434763
21;0.8381745158325791;0.3718546610817433;0.7444339174899034;0.5341763801480965
22;0.8377726768516646;0.3750247860543353;0.72631454154362;0.5764748544446782
23;0.8177382324647958;0.4067708408859923;0.6747986805038054;0.7020713075649563
24;0.8396670467954827;0.36829413191322347;0.7060634652792362;0.679912609322158
25;0.832319168559993;0.38098973247952905;0.7483420171256542;0.5267113129542598
26;0.8529850764608548;0.3510680426549419;0.7356703001026405;0.6437725059119856
27;0.8447187154903477;0.35908226420767136;0.7411179653506096;0.5965323955568868
28;0.8448335251222385;0.35857318216842843;0.7182614880678836;0.6362238074015352
29;0.833065441432147;0.37685774350549545;0.7375651383388669;0.5816807253899478
